,Account,HS300
0,-0.11223674399999994,-0.041719959918043864
1,-0.06614249531408861,0.1850349541109404
2,-0.04122066425589982,0.18747606804879377
3,0.09137075300552787,0.053617146763534976
4,-0.04239494944352347,0.019303639093443997
5,0.14613057284868974,-0.1672018652227822
6,-0.13984136447389026,0.12683454749939213
7,-0.009509615545593928,-0.13447677386421641
8,-0.014155335626233698,0.011719545554595878
9,0.013846916259872204,-0.189113390593747
10,0.04130368976334406,0.044476366101837986
11,0.039897010439286104,-0.08784504835545488
12,-0.048330408597868135,-0.22692775237931717
13,0.027000539833995037,0.004796514387214794
14,-0.013436132560354919,-0.14742924772120453
15,-0.012469804721340273,-0.061875114983860335
16,-0.0838121144010557,-0.2585051993241391
17,0.08099943899270898,0.09993868939566972
18,-0.10129067399249861,-0.006668036486761074
19,0.034174951687759324,0.11825790742478762
20,0.04292001075401788,0.05303682523877321
21,0.05773603739907463,0.17159630346149862
22,-0.03527579140294356,0.04591175732886626
23,0.07178208737389526,0.052150155970850896
24,-0.00356764701424675,0.14739291636228713
25,-0.03553247391842534,0.1794260745548519
26,0.02956114693311126,-0.24215328887367998
27,-0.10429862877988144,0.061666886315833405
28,0.001559709532219516,0.09170877977106684
29,-0.0047385157525042946,0.07050938125310179
30,0.02245142520549362,0.018229223767957593
31,0.189511519659806,-0.1039043159294837
32,0.23446902063674704,0.02419077728761546
33,0.03491833721653997,0.019484310712912362
34,-0.11225020737254353,-0.08316637309761732
35,-0.014007655730662184,-0.09588066630479244
36,0.1107438254526436,-0.07579300059424561
37,-0.19912588530873682,0.11930068238479612
38,-0.03515693657272582,0.011970666951101787
39,0.035526178108429875,0.011155323044873417
40,0.026481418249854786,0.15138742882993228
41,0.0785065337206121,-0.07189326100160848
42,-0.035976898316866,-0.0027810142541326017
43,-0.09077517684935138,-0.016543696322014103
44,-0.07533666757093174,0.05299872452793895
45,-0.05802342886816097,-0.005022597211534096
46,0.08715812001417855,-0.009482553218949115
47,0.00190066954444382,-0.05987584892269087
48,0.09197410254193808,0.01417031699558523
49,0.002130780433790014,-0.023655681552017766
50,0.15188866702271253,-0.04216005025438433
51,-0.06939417911087602,-0.09323705131699851
52,-0.0009056569634869174,0.04414587555121335
53,0.05119844827261599,-0.06447762722391187
54,0.14527102045776627,-0.06971112662203742
55,0.27399791429897935,0.05052473801466658
56,-0.08411795012100223,0.06893874834635948
57,-0.01457676908184231,-0.06804641965147683
58,0.10166034918919205,0.06976172950496141
59,0.1551332382230402,0.0022409170510368434
60,-0.048792863182198755,-0.06475200623698248
61,-0.01744146727637966,-0.05227875067232368
62,-0.06236514614025792,-0.05488996203044941
63,-0.058455776582433915,0.04001962929300089
64,-0.06767395669874864,-0.016696131796785692
65,0.07733886459932127,-0.05107236941307958
66,0.07491400587604441,0.1791363211275058
67,0.3914778384154767,0.06497547317586692
68,-0.04649592887188113,-0.005044881018221059
69,-0.010781813783138182,-0.06667497092574164
70,0.026752891526828856,-0.019148461193475345
71,-0.0016887794387450085,0.0650184325131389
72,-0.00048333668375709506,-0.1556871363315129
73,0.0011694087178013754,-0.0034617217998953657
74,-0.18524434091239847,0.05512441513327946
75,0.3135245665127961,0.041110933441663854
76,0.025179533059118245,-0.014661045056593323
77,-0.03396697965126383,0.027478411504652245
78,0.0727083258584173,-0.044657851922799426
79,-0.1909030139228324,-0.054753037090573255
80,0.011835038924625415,-0.010660400917160352
81,-0.0003668891587493873,-0.014991479923321682
82,-0.008098566021663506,0.00575593869464045
83,-0.04282933657795854,-0.0010168349887593009
84,0.07014372397992401,0.004013050994591144
85,0.1303049232769418,0.08550711785685597
86,-0.007871389191510572,-0.005090520118914933
87,0.0366233184175559,0.0481981039966435
88,0.08544965230851188,0.023393423386813803
89,0.08522233457764798,0.11979867042747674
90,0.09965534078360695,0.2580750130214868
91,-0.005361654456821121,-0.028105062533516537
92,0.166276573309709,0.04031370927588305
93,-0.13261972151026716,0.1338880549747079
94,-0.010470016529537088,0.17246280365047015
95,-0.11413238716124224,0.019146354249344327
96,-0.08928347589614534,-0.075985208318658
97,-0.056835892704484824,-0.14672449187095463
98,-0.02553860981925713,-0.11794573389630153
99,0.07258715104724361,-0.04859250127111362
100,0.03231521851821295,0.10338330553341868
101,-0.005698882211860722,0.009149031991024207
102,0.021194094325920912,0.04615072256650528
103,-0.07185923150872585,-0.21037617561832606
104,0.169634080106577,-0.023293108948259592
105,0.036175795649162394,0.11837541398395372
106,0.08045588455925994,-0.019061878328432202
107,-0.02187664657302354,0.004059466188765099
108,-0.08893090221346271,-0.004934060559450613
109,0.07091691586307737,0.015856262728204153
110,0.03143895373872538,0.038659828565564255
111,-0.04564011020996012,-0.02238990889399458
112,0.03512639761199151,0.025510524009456515
113,0.030694516162413685,0.06046355012763023
114,0.008137173271596191,-0.06442061491785886
115,0.13389951307310882,0.02352806614267534
116,-0.08586573048727682,0.01914122023733104
117,-0.00683156064366629,0.0009369758888868227
118,-0.12834425256095494,-0.004714202981413431
119,0.05790157198673462,0.015446312569536364
120,-0.04401326252247056,0.04979071022817959
121,0.007101507688187442,0.019383534575687096
