,Account,HS300
0,1.0,1.0
1,0.8877632560000001,0.9582800400819561
2,0.829044379,1.135595343323951
3,0.794870619,1.3484922931848453
4,0.8674985460000001,1.420794602378033
5,0.8307209889999999,1.4482211086082517
6,0.952114723,1.2060758379939465
7,0.8189697009999999,1.3590479211558588
8,0.8111816139999999,1.176287541191949
9,0.799699066,1.1900730966162516
10,0.8107724319999999,0.9650143382607524
11,0.8442603249999999,1.0079346692627604
12,0.8779437880000001,0.9193925995022337
13,0.8355124059999999,0.7107569033430141
14,0.8580716919999999,0.7141660590557112
15,0.8465425269999999,0.6088770942211104
16,0.835986307,0.5712027540051404
17,0.7659205269999999,0.4235438722265444
18,0.8279596599999999,0.46587229171843225
19,0.7440950679999999,0.46276583827908274
20,0.7695244809999999,0.5174915579416447
21,0.80255248,0.5449376672627362
22,0.8488886800000002,0.6384469565819538
23,0.8189434600000001,0.6677591783198977
24,0.8777289310000002,0.7025829236202475
25,0.874597504,0.8061386697189779
26,0.8435208910000002,0.9507809667735243
27,0.868456336,0.7205462286708184
28,0.777877531,0.7649800710395642
29,0.7790907940000001,0.8351354599037868
30,0.77539906,0.8940203444441274
31,0.7928078740000002,0.9103176413561058
32,0.9430540990000003,0.8157317095524586
33,1.16417107,0.835464893664688
34,1.2048219880000004,0.851743351242581
35,1.0695804700000002,0.7809069459097256
36,1.0545981550000003,0.7060330676138606
37,1.1713883890000003,0.6525207029006462
38,0.9381346390000003,0.7303668680269002
39,0.9051526990000003,0.7391098465561695
40,0.9373093150000004,0.7473548556601504
41,0.9621305950000002,0.8604949856821056
42,1.0376641330000003,0.7986311950858865
43,1.0003321960000002,0.7964101903485578
44,0.9095268640000002,0.7832346220116737
45,0.8410061410000002,0.8247450579844147
46,0.7922080810000002,0.8206026957559557
47,0.8612554480000003,0.8128212870218368
48,0.8628924100000003,0.7641529224389702
49,0.9422561650000003,0.7749812115830331
50,0.9442639060000003,0.756648502833028
51,1.0876868920000005,0.7247481639286829
52,1.0122077530000004,0.6571747821765638
53,1.0112910400000006,0.6861863383259261
54,1.0630675720000007,0.6419426713972061
55,1.2175004830000007,0.5971921245473465
56,1.5510930760000008,0.6273651001845233
57,1.4206183060000008,0.6706148649474327
58,1.3999102810000008,0.6249819244227013
59,1.5422256490000008,0.668581744379768
60,1.7814761080000006,0.6700799806107607
61,1.6945527880000006,0.6266909575269756
62,1.6649973010000008,0.5939283372098231
63,1.5611595010000008,0.561327633331568
64,1.4699007100000008,0.5837917571294149
65,1.3704267130000007,0.5740446930105051
66,1.4764139590000005,0.5447268703894547
67,1.5870180430000007,0.6423072379703213
68,2.208300436000001,0.6840414546817271
69,2.105623456000001,0.6805905469313269
70,2.082921016000001,0.6352121920023461
71,2.1386451760000016,0.6230488559941668
72,2.1350334760000016,0.6635585159900119
73,2.1340015360000013,0.5602509908471386
74,2.1364970560000014,0.5583115577787101
75,1.7407230670000013,0.5890881558634117
76,2.286482512000002,0.613306119830385
77,2.3440550740000017,0.6043144111740673
78,2.264434603000002,0.6209200112424998
79,2.429077852000002,0.5931910573245293
80,1.9653595690000019,0.5607120453610429
81,1.9886196760000017,0.5547346301584132
82,1.9878900730000015,0.546418337087622
83,1.9717910140000017,0.5495634875375257
84,1.8873405130000016,0.5490046721548529
85,2.019725605000002,0.551207855900479
86,2.282905795000002,0.5983400509985862
87,2.2649361550000022,0.5952941889310253
88,2.347885633000002,0.6239862401577203
89,2.5485116440000026,0.638583414461276
90,2.7657017560000026,0.7150848584707752
91,3.041318707000003,0.8996303926320885
92,3.0250122070000027,0.8743462241901117
93,3.528000871000003,0.9095943636785778
94,3.0601183780000025,1.0313781838474596
95,3.0280788880000022,1.2092525570577224
96,2.6824770160000018,1.2324053348920752
97,2.4429761440000015,1.1387607587872755
98,2.304127414000001,0.9716766650916298
99,2.2452832030000014,0.8570715477174867
100,2.4082619140000014,0.8154242974455894
101,2.4860854240000014,0.89972555672778
102,2.4719175160000013,0.9079571746294245
103,2.5243075690000016,0.949860054298015
104,2.3429127670000014,0.7500321287021832
105,2.7403506190000018,0.7325615486136281
106,2.8394849830000015,0.8192788251994926
107,3.067938259000002,0.803661831916479
108,3.000822058000002,0.806924269950345
109,2.733956245000002,0.8029428567355196
110,2.927839990000002,0.8156745296276527
111,3.0198882160000022,0.847208367108355
112,2.882060185000002,0.828239448954569
113,2.983296577000002,0.8493682713027035
114,3.0748674220000023,0.9007240923514332
115,3.0998881510000027,0.8426988924508236
116,3.514961665000003,0.8625259677307658
117,3.213146914000003,0.8790357672395176
118,3.1911961060000027,0.8798594025588902
119,2.7816244270000023,0.8757115667401224
120,2.9426848540000026,0.8892380813207487
121,2.8131676930000027,0.9335138769516524
