Date,000001.SZ,000002.SZ,000063.SZ,000066.SZ,000069.SZ,000100.SZ,000157.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000625.SZ,000627.SZ,000651.SZ,000656.SZ,000661.SZ,000671.SZ,000703.SZ,000708.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000858.SZ,000860.SZ,000876.SZ,000895.SZ,000938.SZ,000961.SZ,000963.SZ,000977.SZ,600000.SH,600004.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600019.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600170.SH,600176.SH,600177.SH,600183.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600299.SH,600309.SH,600332.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600383.SH,600390.SH,600398.SH,600406.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600519.SH,600522.SH,600547.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600655.SH,600660.SH,600674.SH,600690.SH,600703.SH,600705.SH,600741.SH,600760.SH,600795.SH,600809.SH,600837.SH,600848.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,601607.SH
2008-12-31,293.7740,693.7233,344.5395,18.2113,214.4050,67.7619,170.0478,84.7611,183.7670,253.7516,16.3049,72.4230,21.9958,243.4656,9.8266,11.9245,9.6313,3.8424,20.1784,133.8023,12.5639,68.7500,156.9515,140.6612,19.4236,146.8800,25.8242,506.3820,48.1517,48.0505,208.9470,17.9084,14.4555,46.7483,10.4920,750.1285,81.0750,217.1682,163.1535,773.6927,362.8114,766.0962,812.5568,5602.5727,173.1568,1191.4950,208.4688,1801.8085,30.3615,1066.1888,14.7175,46.7903,147.2222,64.1137,286.1422,351.1352,119.0288,56.6758,152.4580,52.2050,65.0245,59.0228,160.5387,44.3102,342.1756,131.3279,114.0027,81.5016,108.2564,6.6990,155.1928,199.2068,10.4475,38.3667,166.3334,39.8317,5.4642,5.9535,41.5170,232.7090,17.3114,17.1790,109.2478,10.0511,16.4884,52.0067,26.4180,45.7888,24.3408,16.4459,133.8280,43.3370,52.1224,1025.9106,25.1576,172.7610,30.3856,329.0898,481.9030,102.6704,18.3407,21.4077,72.0113,77.9162,93.3109,120.3328,23.5107,43.4990,47.1220,8.5995,303.4407,46.9723,667.2763,18.4340,51.5632,96.2876,63.9458,42.1989,1350.6343,40.9804
2009-01-23,361.4725,750.9039,364.0889,22.6128,237.9948,73.1932,226.4769,105.7470,173.3530,260.4439,17.5465,72.4167,29.7790,223.1768,10.5768,16.9411,11.3399,4.4180,24.4029,151.2075,17.0590,70.1035,181.8412,176.0235,19.4236,185.5678,29.5627,536.3701,53.7212,56.5256,192.1004,22.1948,17.1302,44.7082,12.1690,944.8789,90.5050,243.5675,180.4966,735.1227,413.2157,854.5643,959.6576,6169.9472,182.6306,1443.4528,291.3504,1898.4952,45.3736,1057.7102,16.1335,52.0412,152.7180,74.5302,271.0443,411.4046,132.5821,94.7019,169.1852,61.1653,71.2824,75.6911,190.1526,51.2008,386.7841,143.7057,127.2654,102.2067,128.1865,7.7055,156.3008,190.1026,11.9700,48.6118,227.2115,44.1104,6.1763,6.4680,61.4188,265.2322,22.4534,20.9100,128.7144,12.7560,18.8808,58.0772,29.5540,55.2766,28.3976,18.5390,130.6297,46.1250,73.6109,974.0016,28.1094,163.4754,38.4349,353.7230,516.1201,98.2836,21.3845,23.6052,78.9075,102.1523,110.4913,115.2465,32.6687,43.4990,72.7446,12.2577,320.8736,52.0808,942.9083,22.7679,55.9124,96.2876,73.4578,65.1120,1350.6343,45.3631
2009-02-27,428.5499,763.9146,376.0154,21.5674,300.9009,83.7971,284.4270,132.6198,192.6857,266.7180,19.1146,125.9217,28.7638,272.7716,11.0018,17.7291,13.8524,5.2527,26.0208,178.4031,15.3699,83.2488,197.9463,218.2557,19.4236,197.2914,32.4960,569.0154,52.0547,62.4279,193.3124,26.9965,15.8680,46.2708,13.0505,1006.5876,93.4950,242.0260,198.4821,863.6175,460.6258,882.7988,919.3800,6395.8232,229.9928,1416.9309,304.7424,1988.7994,44.4965,1081.0264,17.6353,55.6804,160.7120,75.1031,282.7871,480.8455,139.9839,104.4708,171.4504,59.0795,76.3894,61.9291,193.9379,51.3922,370.4076,153.4841,148.4293,99.8328,132.6493,8.0025,139.4950,201.0173,12.1975,61.3136,205.4218,43.6774,6.8157,7.8540,59.4418,322.8925,182.9604,22.8370,126.3650,16.9013,20.5620,55.5266,31.2620,56.9267,35.0821,20.7816,179.5394,50.7990,75.3377,1117.7423,29.8154,247.5079,36.8013,339.4617,545.6662,98.9369,20.7211,25.4482,96.8378,106.5589,97.7816,125.1515,39.9804,43.4990,77.7513,14.4146,320.3288,66.8002,924.8071,21.8247,55.1015,96.2876,90.9629,59.5827,1350.6343,45.8184
2009-03-31,495.0061,895.4713,457.8903,25.9690,345.4594,93.1079,318.1932,151.6434,194.9287,299.4826,21.8760,142.7151,35.9378,325.7479,13.3522,21.6951,16.4152,6.2745,29.7059,205.9613,22.3080,106.8345,249.7755,252.2666,19.4236,260.7664,50.9008,604.3179,55.4753,69.3138,198.0997,28.6657,21.3076,51.0889,14.8995,1240.9674,103.7300,273.8208,229.9568,854.0199,533.4875,956.2085,1005.1888,6957.1780,287.6131,1688.7801,349.5312,2236.7136,52.4917,1223.0436,20.8105,61.1913,185.5266,83.3843,341.1419,644.6213,182.5442,150.7319,208.8370,65.7777,91.8544,72.9986,226.6691,68.1401,468.7551,172.2983,220.3865,128.5827,166.8105,10.2795,158.0861,206.2419,14.8750,73.4404,265.3018,48.9339,8.6904,9.1770,85.2087,476.6493,282.5320,33.9070,183.5900,21.2066,23.6010,62.3367,33.6980,76.4522,60.1144,28.2404,213.1761,62.2790,90.4308,1082.9161,44.4312,285.5395,48.0585,355.6677,631.0443,107.3792,29.2281,30.5521,117.3087,132.3974,144.8522,132.9149,65.0667,43.4990,177.4659,14.5238,353.0154,70.9130,1159.3000,31.5108,58.6767,108.4158,98.3966,70.6412,1350.6343,52.8192
2009-04-30,506.8068,915.6070,495.2658,38.7334,373.7672,109.2538,324.1251,163.5808,193.9674,307.0115,24.1626,146.5735,34.9226,381.9805,13.3522,20.0010,17.6379,7.1811,31.9979,205.5987,18.9157,108.4259,230.7422,245.3968,19.4236,241.3387,62.9789,628.9917,50.6075,66.9681,204.8263,26.8522,26.3565,54.4745,18.9415,1311.7342,101.4300,264.3787,231.2415,830.2019,501.0490,1052.2058,1012.1936,7722.8280,290.4631,1607.8884,388.6656,2195.6595,57.8218,1430.7703,20.2527,70.1854,181.3631,86.3530,345.0961,803.1562,182.4942,143.0621,180.5743,66.6649,94.7315,66.2030,253.1657,65.6518,547.0282,162.8912,235.9067,128.0552,183.5934,12.4080,150.8220,210.7423,22.3650,58.2296,300.8972,55.6083,8.0655,11.4660,97.9933,508.8985,257.0204,34.1940,206.7486,18.1497,24.9589,75.8038,32.2000,65.7957,71.9160,32.6758,215.5839,65.8050,88.8320,1098.1113,52.2588,272.0203,50.4347,364.7430,789.7350,117.2717,35.7839,29.2052,135.8197,146.0177,124.4784,136.1274,81.2164,43.4990,196.3232,15.2610,338.8512,81.6062,1052.3383,31.5630,60.8881,106.6229,119.3389,83.9555,1350.6343,73.8786
2009-05-27,554.0094,1055.8467,462.2440,45.9959,427.2374,109.8412,302.2227,156.4401,181.0433,305.1990,32.5461,170.3318,42.0966,380.7281,13.3522,22.4437,32.2608,7.5409,32.4922,256.3638,19.5578,114.6396,249.7755,268.3261,19.4236,272.3225,59.8156,631.6489,50.3882,69.6165,202.0387,27.7178,39.2192,51.7834,19.3500,1452.1356,103.8450,267.0764,231.8838,801.2662,499.5519,1263.0234,1069.9832,8207.3295,282.8028,1686.1279,377.5056,2389.2915,56.8435,1322.6676,22.6127,61.8151,187.0255,83.9051,372.5361,956.4502,186.3451,150.8933,199.9886,64.5850,90.9912,62.5702,250.2712,67.4702,599.0591,173.1647,274.2838,129.6392,181.0421,14.4210,145.6202,201.0587,22.6275,60.5818,285.5945,50.8211,9.0973,12.4425,98.1910,615.1743,275.4878,34.1940,262.9667,23.7354,27.4807,95.0354,33.0820,66.4144,66.3379,31.2139,275.7418,66.0510,96.3146,1083.1993,51.2964,316.6336,57.2514,360.0973,756.9896,116.7257,36.8375,29.2052,135.0937,161.4407,121.6043,169.9919,74.2001,43.4990,216.2139,16.0254,350.8363,88.4897,1164.2367,32.3711,56.5389,107.5721,115.0225,96.8717,1239.5717,65.2841
2009-06-30,677.6056,1364.0598,477.9320,58.7053,547.8074,112.4845,339.6393,179.7699,186.9179,400.1467,34.8593,159.8455,40.4047,392.6258,28.0797,21.3406,44.8905,9.1095,35.2336,283.5594,20.1302,382.5609,269.1016,264.6096,19.4236,293.2575,66.3723,748.9442,52.0108,77.7132,218.1582,27.8826,126.5938,55.8635,18.3395,1824.5391,110.0550,295.9808,254.3665,862.9216,625.3132,1490.7818,1232.8448,8327.9169,293.5411,1873.7701,428.0976,3115.6228,52.7278,1454.0865,28.4911,63.7387,202.5138,86.7176,324.2466,979.3788,222.9540,156.4640,221.9722,61.7999,120.8421,63.8951,307.0498,64.5991,645.7930,179.3536,314.6363,135.1787,185.3340,14.5530,146.7283,216.7015,22.6100,60.2682,262.3078,54.1815,10.2309,13.8600,93.7098,705.9575,330.5092,34.1940,351.6739,21.2386,32.7182,86.4398,34.8180,67.2395,59.3307,34.9849,520.8512,67.2400,108.5937,1396.9184,59.8298,427.6333,53.4198,383.4340,747.0361,115.2090,41.5593,38.2078,137.9829,164.4452,118.4110,177.4876,76.7851,43.4990,209.2392,19.0284,379.7095,113.9023,1353.4766,33.6568,56.0119,109.9977,118.3797,85.9018,1296.9854,69.3253
2009-07-31,813.0026,1421.9575,612.7146,62.7767,572.7078,125.7007,398.0305,170.0128,195.3559,445.4595,47.1627,223.1765,50.1505,420.8047,40.0067,32.1750,41.3562,11.1962,45.7947,384.7271,23.6341,418.2437,382.1301,373.1293,19.4236,448.0090,88.4581,892.8114,72.3591,92.0906,237.6106,29.5519,144.1114,57.2091,21.9085,2153.4634,118.4500,335.2908,330.8059,984.4768,659.7478,1637.6012,1686.4056,11091.3854,379.9555,2521.5668,495.3552,3631.2364,66.4242,1725.4029,34.3695,77.0999,221.8325,92.2904,351.2072,1270.2445,264.4640,189.8075,355.9323,79.7441,126.5964,84.9655,335.3277,85.6536,833.0209,191.6076,379.5388,200.1963,206.9915,16.2525,176.7388,217.4463,25.9350,75.2699,292.5805,55.9015,15.0556,15.2250,117.1702,1004.3269,412.9461,34.1940,385.7069,27.1125,32.4595,92.0767,40.9360,68.7520,66.3379,37.7923,500.9279,81.4670,132.2567,1415.8888,66.1175,434.1082,59.4791,447.6097,859.6648,134.8655,43.7055,41.3977,144.6904,210.7142,127.6079,185.2510,75.5049,43.4990,242.3042,20.0385,456.5230,143.4278,1558.3493,33.7450,56.0598,126.4499,128.1314,103.6837,1481.4623,69.3253
2009-08-31,564.8784,1014.2458,600.8899,54.5238,435.8870,99.2683,359.3819,231.0005,219.8154,370.0312,41.8736,181.9139,41.0138,360.3140,31.8053,26.2653,30.8706,11.1962,36.0875,236.0578,17.8827,307.4134,259.4385,391.4637,19.4236,288.2331,69.4206,818.7900,61.5272,82.1021,230.2781,25.8012,111.8011,55.9937,15.2435,1413.9782,98.5550,261.2956,257.5790,793.3191,442.6599,1142.5562,1124.2704,8739.1710,343.7955,1624.4646,424.2288,2649.1215,55.6965,1286.6334,32.8248,64.3106,174.5349,82.9155,338.0864,1078.2994,176.4427,163.3265,317.4705,70.9659,90.4877,65.9893,256.7283,77.4232,642.1968,199.4055,270.6154,142.2300,168.6498,13.5135,141.1879,246.9937,25.6900,60.9477,245.8408,49.3875,14.4453,13.0200,102.2768,741.9353,276.4397,34.1940,295.3680,18.7419,27.2220,81.1091,39.2000,55.0704,46.5149,33.7722,395.5402,76.6290,101.0472,1415.6056,60.8884,341.2528,57.5633,337.4089,711.0968,107.9869,33.8328,37.0027,135.0284,193.8891,95.8017,190.7389,62.3833,43.4990,211.3058,15.4248,345.9333,118.8810,1053.1611,28.7545,49.9747,90.5926,133.1672,83.9555,1250.8662,69.3253
2009-09-30,621.3973,1121.5360,692.9626,56.2844,484.9013,101.9115,399.8709,278.4497,253.8345,409.9064,41.8896,199.9366,38.7803,409.5332,33.0555,27.7362,36.5154,12.1460,39.0985,223.0039,18.2317,337.1605,261.3419,307.2247,19.4236,282.8737,84.1444,793.7366,59.6414,82.1778,253.6695,24.6884,133.9901,66.8452,16.9205,1735.1040,99.7050,258.4051,247.9439,774.4109,509.0339,1268.6703,1131.2752,8875.5752,330.7520,1658.2799,493.7184,2841.2866,48.2073,1345.9839,38.4029,76.1121,190.3563,87.7592,381.5829,1293.8282,190.3461,217.7418,332.6022,65.4663,100.7736,64.1515,273.2053,80.3900,677.1808,197.1775,359.4235,157.6432,154.1990,23.1990,143.4040,259.5948,24.8500,58.8046,286.7589,49.5652,15.4044,12.8100,112.1618,770.7926,268.8243,34.1940,319.7129,19.1260,28.9679,95.4179,46.2560,53.5578,50.5717,37.0448,428.9037,82.0820,102.0704,1555.9487,68.6839,419.8064,62.1523,347.4566,770.8438,116.1757,35.4717,38.2787,140.6180,204.5049,99.8254,208.6751,84.3329,43.4990,212.5974,17.1720,359.5528,129.9205,1085.2496,30.4848,50.2142,95.7603,157.2268,86.6095,1258.3958,69.3253
2009-10-30,698.1015,1226.2245,687.2293,72.4600,508.4911,113.6592,451.4024,301.5238,268.0937,395.6852,43.9197,256.4085,44.9392,507.2200,37.0812,32.6084,42.2104,12.6641,43.4129,228.8056,20.1860,345.4354,467.2594,324.0725,19.4236,314.0250,87.0202,851.4353,64.7285,88.9124,264.2138,25.7806,153.3762,72.0540,18.2320,1919.6519,105.4550,273.0500,257.5790,831.8154,550.9543,1445.6066,1197.8208,9100.3921,337.9543,1792.2154,535.8288,3403.0132,52.1206,1339.6249,42.3505,98.6235,214.5047,99.6861,384.4587,1521.1490,219.9532,240.5090,316.5159,68.0398,107.2473,66.6304,302.1512,86.9934,779.1611,229.4835,388.8678,172.3346,190.3545,30.0795,159.1018,267.4162,27.7200,65.7566,329.8392,56.8103,17.1483,14.6580,128.1096,847.8401,298.3340,34.1940,377.5941,22.6151,31.5543,98.8613,54.1800,57.8204,56.1959,41.7958,444.9530,95.1195,112.0472,1487.5232,74.7150,465.9139,64.2908,366.9038,767.7663,124.1230,40.3105,40.9724,155.8696,255.7814,101.3582,255.9248,96.8843,43.4990,249.0205,22.2226,391.6946,143.9473,1164.2367,32.4052,57.9764,100.6115,185.1231,92.8907,1230.1596,81.7901
2009-11-30,753.3782,1230.8108,717.7305,79.3924,653.1919,142.4412,437.0137,304.9068,280.8041,548.3544,69.7524,282.5157,48.8646,513.4193,45.4576,33.3176,43.1819,14.6356,55.6368,258.9021,26.1888,385.0330,392.2308,324.0725,19.4236,396.4673,92.9442,1079.5729,74.7272,102.9114,296.8769,27.4705,168.0131,81.0390,19.9305,1944.3760,113.7350,294.6319,306.4078,856.5695,564.4288,1705.9922,1430.7304,9462.9469,387.3546,1935.4335,539.8464,3347.6023,64.9399,1384.1377,46.2980,96.6479,260.0723,108.1756,446.8276,1661.9961,231.9561,236.3108,367.8336,77.0648,111.8508,74.3662,317.9602,93.4055,1003.7029,242.9752,383.4528,209.6407,207.4649,28.5615,169.5362,305.4057,34.4050,76.1585,388.3886,83.8502,19.2265,18.0180,133.1180,935.3131,336.6015,34.1940,384.5497,22.4710,37.9557,123.2960,56.2940,75.3522,59.9300,49.3044,472.9405,91.9386,136.8613,1641.3626,79.7516,584.9539,81.4440,378.5722,758.5824,144.2035,44.2909,49.8332,217.8341,280.6184,112.9822,314.4181,97.1897,43.4990,260.9032,22.4956,393.3289,183.4300,1321.3881,36.9413,60.8033,107.3612,221.3325,118.9443,1480.6000,83.2700
2009-12-31,756.7942,1159.0887,814.1219,88.5806,533.5540,150.6646,435.1733,304.6466,322.5669,544.3111,69.6520,284.6253,50.4889,543.6647,39.5066,35.0905,40.0329,13.7146,54.6481,257.0891,24.4019,395.2934,418.5497,378.8279,19.4236,418.8310,90.6436,1201.8031,77.4900,104.2735,321.7833,30.9532,174.3195,79.8670,21.9730,1915.2369,116.7250,335.6762,298.0571,839.0000,619.8236,1752.9597,1691.6592,10872.9474,387.4761,2106.4996,547.7328,3446.4919,71.2821,1545.2319,43.7665,103.9264,251.4820,109.5298,427.7754,1711.7839,241.5585,221.3748,460.2064,85.3847,111.2035,79.8368,323.0814,99.0519,977.8794,242.2325,336.0712,218.3895,230.8151,27.4890,187.2655,325.8902,32.3400,70.9837,399.3666,78.5233,20.2147,16.9470,150.5156,881.8699,361.5420,34.1940,344.8030,21.7028,36.1452,124.8774,55.0340,72.1896,55.2278,53.0920,460.7652,118.0490,130.5939,1602.7612,79.4629,571.3636,93.6071,369.4968,855.0811,173.6658,39.6081,48.4154,218.2334,299.2462,151.1333,331.8188,146.4788,43.4990,299.1346,22.8778,402.0454,185.8543,1578.9189,35.9195,63.1990,196.3179,211.6607,114.9633,1469.6000,79.6842
2010-01-29,673.8791,995.2636,808.8526,101.5100,475.4441,159.1817,369.2532,293.9770,310.0167,487.8444,75.5085,243.7144,54.2790,449.7350,32.7805,44.4015,41.7247,14.9235,56.5356,394.0395,21.7775,367.9354,372.9826,340.6725,19.4236,381.4858,94.2671,1108.0427,77.1830,97.0091,339.3571,31.3448,131.4208,92.8888,30.7235,1732.4550,123.1650,357.4508,258.8728,780.2129,537.4799,1595.0192,1327.4096,8885.6381,392.2745,1875.0962,495.6400,2924.4024,81.1664,1490.1207,44.8392,94.8802,298.9915,126.1962,386.0763,1319.5124,207.0501,186.8203,473.3507,92.3650,101.1333,78.5974,316.6242,120.4893,872.3898,248.7928,279.5516,184.8800,247.0784,25.8885,203.1480,296.5911,30.0650,62.0977,369.7592,76.2477,18.4417,16.7160,160.9278,748.5806,311.8514,34.1940,293.6291,20.5824,34.7226,133.3454,54.0120,78.5835,49.3731,54.2382,390.0059,133.2027,110.1286,1590.6805,81.9652,466.4831,96.4585,331.5748,704.2401,174.8587,35.8619,46.0053,221.4274,254.5796,147.7748,270.2469,172.3590,43.4990,238.6877,20.6119,376.4408,172.9532,1397.9068,36.1234,61.3783,179.9581,241.5553,147.2558,1405.8000,87.6526
2010-02-26,697.1699,1008.7003,868.0481,99.2542,476.9979,166.8177,459.6500,327.9808,318.8285,460.5173,71.7556,254.8306,69.6422,488.0583,35.7560,45.4390,43.7515,29.0986,56.3109,391.2888,22.7965,371.9352,356.2877,371.1472,1360.8244,379.7488,104.3322,1064.3891,74.0694,96.1011,337.5392,32.8904,150.1841,98.6618,35.6040,1831.3515,135.4700,368.8198,266.5812,789.6642,547.4610,1624.3802,1407.9648,8792.7728,430.5473,1811.4437,525.5327,3071.5671,95.5038,1424.4113,48.6151,94.8283,320.8462,131.4045,394.7037,1442.0900,202.8491,206.1967,629.5197,115.3152,102.0684,82.3584,339.7809,107.4737,890.7399,264.0174,310.0113,191.1527,315.2239,28.5120,216.9990,305.1574,32.3400,68.2133,399.0339,86.5527,21.6534,20.7900,166.0375,765.5453,317.9437,34.1940,315.7382,20.3103,37.6324,143.6753,54.9500,85.6650,51.9547,58.9228,393.4846,133.8654,116.5240,1574.6359,79.0459,485.7658,101.0476,338.0572,719.9794,178.5003,38.0472,49.7623,231.8879,260.5885,148.8943,296.4819,177.6906,43.4990,242.0459,22.1680,392.7841,175.2477,1404.4891,37.4310,64.5885,180.7562,251.0673,162.8367,1428.9000,175.8012
2010-03-31,720.4606,1022.6358,808.2788,99.6944,502.4792,159.1817,466.1544,324.1641,295.0098,446.2961,81.6577,247.2847,82.3659,529.7631,36.6311,49.7990,59.5971,27.4436,57.6142,367.9078,25.6444,369.7830,352.3595,339.9292,1392.6639,362.1618,100.4212,1069.3238,76.7884,91.3339,305.9062,32.9934,157.5804,98.5750,32.7015,2011.4844,130.8700,357.0654,271.7201,779.9546,639.7857,1689.7016,1379.9456,9140.1932,492.5827,1884.3789,544.9790,3514.9981,89.5327,1331.1463,47.9715,96.6479,334.3311,121.0921,371.6973,1341.7992,204.7496,226.5418,732.5661,131.8492,101.8526,87.0598,361.3791,116.3741,937.3243,260.0565,329.3024,223.7817,302.7450,27.2415,198.8080,292.0721,32.4800,64.9725,395.0419,86.7291,27.2774,25.0950,166.5110,796.9737,310.8994,34.1940,351.0134,23.1432,42.2879,175.3282,51.2120,78.1023,53.8909,58.2915,386.0529,131.7448,113.7100,1498.3769,81.2915,495.9407,103.8099,320.8788,784.1467,183.6487,42.3007,53.4484,225.4998,247.3688,143.5766,280.2858,237.1985,43.4990,243.3375,23.8606,450.5305,168.6672,1390.5018,43.0478,66.1697,178.7611,258.2612,163.5449,1377.2000,300.4906
2010-04-30,638.4772,842.3312,712.1347,104.8112,395.2712,131.8682,396.7733,318.7859,351.4056,430.1229,88.5365,232.5214,81.2154,412.7268,26.4294,57.1271,38.4584,28.3215,63.0071,323.8964,23.6621,326.9635,295.0078,297.3142,1179.5650,312.2234,75.4597,997.9597,76.1305,83.6912,305.9062,37.1768,117.4068,108.4282,26.2300,1818.1064,118.1050,309.0841,251.8068,725.5683,634.7952,1575.9362,1206.5768,7975.9725,554.1447,1918.8573,448.7117,3187.8330,69.5953,1248.4795,42.3505,97.4797,283.8792,129.7899,344.3772,1235.6090,184.3446,287.7388,791.6659,108.2292,87.0351,81.7601,279.6624,115.9912,1086.3095,276.7665,264.9987,199.6047,316.1657,26.8950,176.7388,318.6647,30.2750,62.9340,338.4886,94.6183,19.6770,19.2780,150.5642,757.3312,311.0898,34.1940,301.8268,20.9666,36.0158,205.9865,57.5400,65.3144,53.3377,53.5073,457.5237,124.2783,98.8727,1217.7851,73.6243,512.8041,109.3345,273.5573,591.0688,188.3828,33.9888,48.1319,219.5110,224.7351,132.4749,241.8703,206.2088,43.4990,245.6623,21.7585,434.7320,192.6079,1104.9964,36.8602,69.4758,161.2042,265.0554,149.5439,1501.5000,341.9376
2010-05-31,543.7615,789.2384,665.9213,104.0959,382.2198,119.2394,358.1406,284.1749,358.4017,406.2814,91.3203,199.9243,71.1988,394.5044,21.6286,60.5022,37.7214,24.5654,52.4460,281.9480,23.3131,292.7304,254.3510,272.0425,825.8209,258.1597,70.2833,943.6773,73.0169,72.5677,305.9062,28.6451,101.1349,118.0643,23.6500,1637.0905,105.5700,257.6343,217.7615,670.4677,526.0017,1467.0859,1112.0120,6937.8046,434.9524,1312.8326,435.3725,2970.7024,75.1278,1085.2657,39.8618,78.6076,251.3295,150.3105,315.2597,1089.4335,146.7355,330.3668,663.7609,118.5938,77.5403,73.8961,242.7007,92.1614,884.9179,283.1197,242.6617,176.5883,226.0976,20.9385,146.6359,340.2666,26.4600,45.5801,297.7369,86.5604,15.6369,16.4010,157.8547,658.7666,245.4069,34.1940,287.9652,19.0780,32.2009,233.5839,61.2360,62.5643,66.9372,46.5634,461.7929,119.9487,90.5587,1244.6834,60.8563,563.3944,101.3594,229.0880,565.6188,173.6093,30.5197,45.5091,191.7228,186.0774,130.8889,251.9092,224.3694,43.4990,211.5641,19.8201,381.2090,179.7501,875.4402,33.1212,61.2825,153.2238,229.6454,140.1191,1347.5000,349.7089
2010-06-30,610.2259,750.2732,560.2356,83.5188,341.8226,110.1349,320.2964,265.6983,344.4630,393.4544,86.4199,173.4759,56.1740,353.1754,19.7783,47.2776,36.9174,20.2625,46.3340,255.1286,23.4108,221.3360,238.6382,242.8066,772.1701,234.4933,76.2074,919.7627,73.3677,64.4710,305.9062,24.0083,102.7699,103.2195,22.7040,1561.1521,101.5450,229.1154,192.0669,693.3785,554.9467,1343.7182,1031.4568,6397.4883,417.3279,1163.6471,440.4350,2943.1299,68.5158,1129.7786,39.9476,77.5159,242.4946,117.9672,263.4953,1045.5808,132.7321,286.6893,643.2583,110.3444,104.3102,68.7246,229.3410,76.1791,746.7474,222.1791,242.1540,150.0904,215.6264,20.4600,137.4019,291.0293,27.2300,40.3530,242.6805,66.3257,14.6778,15.0990,133.6258,571.3982,232.0799,34.1940,270.9734,17.3494,28.1273,195.8351,54.7120,49.6389,55.9654,44.1879,408.4270,110.0966,82.5005,1202.0237,55.5310,517.9984,93.6873,192.9162,602.6551,178.2512,30.5197,41.4686,176.6309,178.2658,111.9506,255.6571,227.2018,43.4990,208.2059,18.7005,405.3025,177.6288,745.4406,28.6522,57.6122,140.8541,234.8410,132.0563,1373.9000,326.3950
2010-07-30,610.2259,918.9252,646.5579,88.9107,420.7525,120.1205,447.4294,316.0101,380.4580,456.0557,112.2850,205.6418,68.8977,421.2744,25.8043,55.1572,49.5805,23.7452,55.5019,281.9480,24.9883,239.3774,258.8684,292.1112,826.8237,263.3707,83.6843,1054.5196,84.6382,71.2510,299.8463,27.1407,133.1337,105.4766,24.5315,1719.5631,116.9550,255.9001,218.4039,696.4758,614.3340,1523.6719,1147.0391,7139.4396,489.2215,1275.0389,553.7379,3272.9762,83.3929,1163.6931,45.7831,89.6813,306.8964,123.4879,299.6225,1306.3369,150.4364,349.5817,763.7390,142.0728,113.4803,75.1783,270.5333,89.9602,813.0301,252.1415,281.2438,177.9422,248.3595,26.6310,168.0588,313.0382,28.7000,52.4798,274.4502,72.7579,16.1310,17.6610,164.3157,689.9542,248.4530,34.1940,322.3958,20.7905,31.2310,219.8107,59.7100,56.5829,60.0222,46.5967,453.8236,116.4143,95.5471,1308.7675,67.3686,512.7330,99.4882,253.5915,738.4968,181.4343,30.5197,48.4863,199.2128,210.3136,125.3847,293.0018,254.4150,43.4990,242.3042,22.8501,442.4862,211.2237,838.4150,34.3649,59.3946,146.6399,257.4619,140.6094,1356.3000,320.8156
2010-08-31,610.2259,924.4181,714.4864,88.1404,408.6334,166.5577,538.0979,309.5043,406.1459,503.8781,119.4258,215.6352,78.1021,428.0373,23.5039,68.4868,53.4666,33.3008,61.9285,270.9452,26.5378,236.8633,244.7269,301.0306,757.1278,245.7837,77.5877,1204.0806,97.0489,71.2510,299.8463,29.1603,117.7182,121.3198,26.1010,1605.9204,113.5050,255.5147,218.4039,672.9906,583.8918,1472.8681,1133.0295,6659.3416,473.7350,1165.6362,662.2194,3078.2581,103.5327,1081.0264,50.6747,102.7826,340.0273,135.8836,335.9325,1398.3685,153.8372,462.9333,677.5726,155.5398,137.1350,87.1880,269.8653,97.9035,812.2981,280.7074,264.4910,177.7488,237.6270,29.3700,157.6244,328.9262,35.4900,60.2682,269.9592,86.0315,16.1892,23.8140,150.2189,708.5215,316.7964,34.1940,296.9082,24.4236,33.6234,255.5701,69.6920,63.1831,69.1500,49.8194,502.4933,142.9665,102.7100,1502.8127,73.7847,606.2288,90.9428,261.3704,837.3684,189.0246,30.5197,57.4889,209.2741,222.3315,135.0870,303.8438,279.2955,43.4990,289.3184,28.0917,410.2603,251.4423,791.5164,38.4266,64.6269,152.6252,298.2273,166.1054,1306.8000,405.3037
